ResourceID,GROUPID,ADDRESS_TYPE_E55,ADMINISTRATIVE_SUBDIVISION_E48,ADMINISTRATIVE_SUBDIVISION_TYPE_E55,ANCILLARY_FEATURE_TYPE_E55,BEGINNING_OF_EXISTENCE_TYPE_E55,COMPONENT_TYPE_E55,CONDITION_DESCRIPTION_E62,CONDITION_TYPE_E55,CONSTRUCTION_TECHNIQUE_E55,CULTURAL_PERIOD_E55,DATE_CONDITION_ASSESSED_E49,DATE_EVALUATED_E49,DESCRIPTION_E62,DESCRIPTION_OF_LOCATION_E62,DESCRIPTION_TYPE_E55,DESIGNATION_OR_PROTECTION_FROM_DATE_E49,END_DATE_OF_EXISTENCE_E49,END_OF_EXISTENCE_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FROM_DATE_E49,GEOMETRY_QUALIFIER_E55,HERITAGE_RESOURCE_TYPE_E55,HERITAGE_RESOURCE_USE_TYPE_E55,INTEGRITY_TYPE_E55,KEYWORD_E55,MANAGEMENT_RECOMMENDATION_E89,MATERIAL_E57,MODIFICATION_DESCRIPTION_E62,MODIFICATION_TYPE_E55,NAME_E41,NAME_TYPE_E55,PERIOD_OF_SIGNIFICANCE_FROM_DATE_E49,PERIOD_OF_SIGNIFICANCE_TO_DATE_E49,PLACE_ADDRESS_E45,REASONS_E62,RECOMMENDATION_TYPE_E55,RESOURCE_TYPE_CLASSIFICATION_E55,SETTING_TYPE_E55,SPATIAL_COORDINATES_GEOMETRY_E47,START_DATE_OF_EXISTENCE_E49,STATUS_E55,STYLE_E55,TO_DATE_E49,TYPE_OF_DESIGNATION_OR_PROTECTION_E55,UNIT_OF_MEASUREMENT_E55,VALUE_OF_MEASUREMENT_E60,PHOTO,EDTF
QV-19-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-18,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-19-ARP2016,PLACE.E53-ARP2016A-19,,,,,,,,,,,,,,QV 19 is a single-chambered tomb located on the south side of the main wadi. It lies atop a low mound along an unpaved path and its chamber is perpendicular to and partially overlies the chamber of QV 20.,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593288170646474 25.727464445072297),,,,,,,,,
QV-19-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-19-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV19_image_3.jpg,
QV-19-ARP2016,NAME.E41-2-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-19-ARP2016,DESCRIPTION.E62-18,,,,,,,,,,,,,"The shaft of QV 19 has a masonry surround spanned by a metal grill or mesh. <br>E. Thomas was unable to enter the tomb, but noted that it had little debris fill and a typical layout, although its chamber was atypically large. She suggested that the Schiaparelli mission may have cleared this tomb.  The tomb was last cleared in 1987 by the Franco-Egyptian team.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-20-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV20_TMP_drawing_1.jpg,
QV-20-ARP2016,PLACE.E53-ARP2016A-20,,,,,,,,,,,,,,"QV 20 is located on the south side of the main wadi, along the principal visitor path, and partially underlies QV 19.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593190071508246 25.72752169963314),,,,,,,,,
QV-20-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-19,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-20-ARP2016,NAME.E41-2-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-20-ARP2016,DESCRIPTION.E62-19,,,,,,,,,,,,,"QV 20 has two long chambers side by side with an original connecting passageway now almost illegible because of partial collapse of the interior wall and related rock fall. The deep shaft has well cut handholds on one side. The shaft has a built masonry surround with cement plaster, spanned by metal grills with torn mesh. <br>E. Thomas described QV 20 as one of the largest tombs with a large, well cut shaft, and probable royal association. She assumes Schiaparelli began working there, since she found few potsherds.  The Franco-Egyptian team last cleared the tomb in 1986. During the course of their efforts, they noted that the precarious state of the walls and ceiling in the tomb prevented them from systematically clearing it in its entirety.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-20-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-20-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV20_image_3.jpg,
QV-20-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV20_image_1.jpg,
QV-20-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV20_image_2.jpg,
QV-20-ARP2016,NAME.E41-1-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 20,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-21-ARP2016,PLACE.E53-ARP2016A-21,,,,,,,,,,,,,,"QV 21 lies on a slight slope on the south side of the wadi, along the principal pathway.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593150829973517 25.727467278964827),,,,,,,,,
QV-21-ARP2016,NAME.E41-2-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-21-ARP2016,NAME.E41-1-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 21,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-21-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV21_image_2.jpg,
QV-21-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-21-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-105,,,,,,,,,,5f9e473a-484e-4f96-a84f-c7dd0abf8f85,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-21-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-104,,,,,,,,,,51da703a-355f-430c-9ff4-63739711f3fa,,,,,,,,,,,,,3e0579f0-1deb-4a19-8f8e-59bf92861635,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-21-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-103,,,,,,,,,,379bc84b-6e7e-4c78-80b2-0ff0059da407,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-21-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV21_TMP_drawing_1.jpg,
QV-21-ARP2016,DESCRIPTION.E62-20,,,,,,,,,,,,,"QV 21 has two elongated chambers (C) and (E) on different axes. The shaft has a cement-coated masonry surround at its opening as well as a metal grill with mesh. <br>E. Thomas described this tomb as one of the 'crosswise' tombs, with a unique plan. Thomas reported that the tomb is well cut in good rock, with a deep shaft. At the time of her visit, a number of objects were present.  The tomb was last cleared in 1986 by the Franco-Egyptian team. Based on the archaeological material they recovered, the tomb appears to have been reused during the Third Intermediated, Roman and Coptic periods. Previous efforts conducted by the Egyptian Antiquities Service to stabilize the rock walls and ceiling with mortar are evident throughout the tomb and shaft.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-21-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-20,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-21-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV21_image_1.jpg,
QV-22-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-21,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,06b6bf0a-d8c7-43f2-a923-9f28b24ba9f5,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1386~/-1349~
QV-22-ARP2016,DESCRIPTION.E62-21,,,,,,,,,,,,,"QV 22 has one main chamber which lies perpendicular to the shaft and a small side chamber, or niche, on axis with the shaft. The shaft has a cemented built surround spanned by a metal grill with mesh. <br>E. Thomas described this tomb as one of the 'crosswise' tombs, with an uncommon plan cut into good rock, with a deep shaft..  The tomb was last cleared in 1986-87 by the Franco-Egyptian team. They noted that its contents were similar to those of QV 21.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-22-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV22_image_2.jpg,
QV-22-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV22_image_1.jpg,
QV-22-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV22_image_3.jpg,
QV-22-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV22_TMP_drawing_1.jpg,
QV-22-ARP2016,NAME.E41-2-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-22-ARP2016,NAME.E41-1-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 22,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-22-ARP2016,PLACE.E53-ARP2016A-22,,,,,,,,,,,,,,"QV 22 lies on a slight slope on the south side of the wadi, along the south side of the principal pathway.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593193080860658 25.727448229646065),,,,,,,,,
QV-22-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-23-ARP2016,NAME.E41-2-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-23-ARP2016,NAME.E41-1-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 23,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-23-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-23-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-22,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-23-ARP2016,DESCRIPTION.E62-22,,,,,,,,,,,,,"QV 23 has one main chamber leading to a smaller side chamber at its rear. In this side chamber is a shaft leading to a still deeper lower chamber, which was not inspected during this assessment. The main shaft has a modern cement-coated masonry surround spanned by a metal grill. <br>The tomb was not visited by Thomas, but was last cleared in 1987-88 by the Franco-Egyptian team. Archaeological material removed from the tomb suggests it was reused at least once, during the Third Intermediate Period. <br>Bats were heard during the inspection, and are presumed to be roosting in the lower chamber. The number of individuals is unknown.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-23-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV23_image_3.jpg,
QV-23-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV23_TMP_drawing_1.jpg,
QV-23-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV23_image_2.jpg,
QV-23-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV23_image_1.jpg,
QV-23-ARP2016,PLACE.E53-ARP2016A-23,,,,,,,,,,,,,,"QV 23 lies on a slight slope on the south side of the wadi, a few meters south of the principal pathway and near the SCA guard house.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593196942814494 25.727340482853617),,,,,,,,,
QV-24-ARP2016,NAME.E41-2-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-24-ARP2016,NAME.E41-1-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 24,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-24-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV24_image_1.jpg,
QV-24-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-24-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-23,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,f6eb3416-8164-47ef-9f2e-1ba19c666b9a,,,,,,,,,,,,,7a81c2b4-e562-4f46-b3e0-8f46b3e718c3,,,,,,,,,,,,,,,,,,,,,,,,,,-1188~/-1069~
QV-24-ARP2016,PLACE.E53-ARP2016A-24,,,,,,,,,,,,,,"QV 24 is located on the south slope of the main wadi, immediately adjacent to QV 25.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593080703851456 25.727292700596518),,,,,,,,,
QV-24-ARP2016,DESCRIPTION.E62-23,,,,,,,,,,,,,"The side walls and descending ramp of QV 24 are partially finished, with a shallow trench at the end of the ramp. In the southwest corner of the wall at the base of the ramp, a small opening leads to the shaft of QV 25. <br>Presumably, the location of QV 25 had been forgotten by the time of the original excavation of QV 24. When excavators ran into the shaft of QV 25, work on QV 24 was abandoned. <br>It was last cleared by the CNRS-CEDAE mission in 1986. When E. Thomas visited in the late 1950s, she noted that the ramp was largely filled with debris. Based on the nature of the ramp, the CNRS-CEDAE mission suggested that it was created during the 20th Dynasty (Leblanc 1989, 239).",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-25-ARP2016,PLACE.E53-ARP2016A-25,,,,,,,,,,,,,,"QV 25 is a single-chambered tomb on the south side of the valley. It lies south of the fork in the wadi, at the beginning of the southwest branch and upslope from the retaining wall.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593076777038299 25.72725400566457),,,,,,,,,
QV-25-ARP2016,NAME.E41-2-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-25-ARP2016,NAME.E41-1-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 25,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-25-ARP2016,DESCRIPTION.E62-24,,,,,,,,,,,,,"The shaft entrance of QV 25 has a masonry surround coated with cement. The unfinished tomb QV 24 lies immediately to the north of QV25, and actually adjoins through a small break in the shaft. Given the blackening found on all surfaces of the chamber, the nature of the rock is difficult to discern. Still, the tomb appears to comprise both marl and shaley marl. <br>E. Thomas mentioned that the shaft is roughly cut and the chamber thoroughly blackened. She further speculates that QV 24 was cut later and was most likely abandoned after reaching QV 25.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-25-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-25-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV25_image_1.jpg,
QV-25-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-24,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-25-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV25_image_2.jpg,
QV-25-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV25_image_3.jpg,
QV-25-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV25_TMP_drawing_1.jpg,
QV-26-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV26_image_3.jpg,
QV-26-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-26-ARP2016,DESCRIPTION.E62-25,,,,,,,,,,,,,"QV 26 has a single chamber with a low ceiling. The shaft entrance of the tomb has a cement-coated masonry surround spanned by a metal grill. <br>E. Thomas mentions its location just beyond QV 24 and 25 and surmises that the ceiling had collapsed in antiquity, given the rock fill and lack of any visible archaeological material.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-26-ARP2016,NAME.E41-1-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 26,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-26-ARP2016,NAME.E41-2-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-26-ARP2016,PLACE.E53-ARP2016A-26,,,,,,,,,,,,,,"QV 26 is located on a slope on the south side of the wadi, a few meters south of the principal pathway retaining wall.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593015155041194 25.727264569119146),,,,,,,,,
QV-26-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV26_TMP_drawing_1.jpg,
QV-26-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV26_image_2.jpg,
QV-26-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV26_image_1.jpg,
QV-26-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-25,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-27-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV27_image_1.jpg,
QV-27-ARP2016,NAME.E41-2-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-27-ARP2016,DESCRIPTION.E62-26,,,,,,,,,,,,,"The shaft entrance is  a large, eroded hole. The chamber is mostly filled with debris and inaccessible.",,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-27-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV27_image_2.jpg,
QV-27-ARP2016,NAME.E41-1-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 27,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-27-ARP2016,PLACE.E53-ARP2016A-27,,,,,,,,,,,,,,QV 27 is a single-chambered tomb on the south side of the valley's southwest branch and upslope from the retaining wall.  It lies adjacent to the footpath that leads to the mountain.,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.592970804257511 25.727169374117917),,,,,,,,,
QV-27-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-26,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-27-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-28-ARP2016,PLACE.E53-LD-27,,,,,,,,,,,,,,QV 28 has not been relocated since it was recorded by CNRS. It may lie under the site guard house.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-28-ARP2016,NAME.E41-1-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 28,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-28-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-29-ARP2016,NAME.E41-1-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 29,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-29-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV29_image_2.jpg,
QV-29-ARP2016,DESCRIPTION.E62-28,,,,,,,,,,,,,The entrance to QV 29 is adjacent to the footpath to the to the mountain. The tomb has a single chamber accessed by a large open shaft.,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-29-ARP2016,NAME.E41-2-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-29-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-28,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-29-ARP2016,PLACE.E53-ARP2016A-28,,,,,,,,,,,,,,"QV 29 is located on the south side of the wadi, upslope from the paved pathway and retaining wall.",,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.593030468040794 25.727078886896955),,,,,,,,,
QV-29-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-29-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV29_image_1.jpg,
QV-2-ARP2016,DESCRIPTION.E62-1,,,,,,,,,,,,,QV 2 is almost entirely filled with debris. The tomb was similarly filled in the time of E. Thomas' inspection.  The tomb was last cleared in 1987 by the French-Egyptian team.,,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QV-2-ARP2016,PHASE_TYPE_ASSIGNMENT.E13-1,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,18318a22-d882-473a-870d-58091fc397d8,,,,,,,,,,,,,233ca3eb-30fa-4b0e-a011-356fbad7f48f,,,,,,,,,,,,,,,,,,,,,,,,,,-1550~/-1295~
QV-2-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV02_image_2.jpg,
QV-2-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV02_image_1.jpg,
QV-2-ARP2016,PLACE.E53-ARP2016A-83,,,,,,,,,,,,,,QV 2 is a shallow pit lying on the southern edge of the paved visitor path.,,,,,,,,a54d76df-ab3a-4213-babc-2c23f7884944,,,,,,,,,,,,,,,,,,POINT (32.594099159547007 25.727752583615093),,,,,,,,,
QV-2-ARP2016,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0600b870-8ba1-49bc-840f-ccde8d1ef068,,,,,,,,,,,
QV-2-ARP2016,NAME.E41-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV 02,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,,
QV-2-ARP2016,NAME.E41-2-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomb of Anonymous,ecb20ae9-a457-4011-83bf-1c936e2d6b6a,,,,,,,,,,,,,,,,,
QV-30-ARP2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QV30_image_3.jpg,
